2020-08-04 23:26:47 status half-configured python-minimal:amd64 2.7.16-1
2020-08-04 23:26:47 status installed python-minimal:amd64 2.7.16-1
2020-08-04 23:26:47 startup archives unpack
2020-08-04 23:26:47 install python:amd64 <none> 2.7.16-1
2020-08-04 23:26:47 status half-installed python:amd64 2.7.16-1
2020-08-04 23:26:47 status unpacked python:amd64 2.7.16-1
2020-08-04 23:26:47 install libncurses6:amd64 <none> 6.1+20181013-2+deb10u2
2020-08-04 23:26:47 status half-installed libncurses6:amd64 6.1+20181013-2+deb10u2
2020-08-04 23:26:47 status unpacked libncurses6:amd64 6.1+20181013-2+deb10u2
2020-08-04 23:26:47 install libprocps7:amd64 <none> 2:3.3.15-2
2020-08-04 23:26:47 status half-installed libprocps7:amd64 2:3.3.15-2
2020-08-04 23:26:47 status unpacked libprocps7:amd64 2:3.3.15-2
2020-08-04 23:26:47 install procps:amd64 <none> 2:3.3.15-2
2020-08-04 23:26:47 status half-installed procps:amd64 2:3.3.15-2
2020-08-04 23:26:47 status unpacked procps:amd64 2:3.3.15-2
2020-08-04 23:26:47 install sensible-utils:all <none> 0.0.12
2020-08-04 23:26:47 status half-installed sensible-utils:all 0.0.12
2020-08-04 23:26:47 status unpacked sensible-utils:all 0.0.12
2020-08-04 23:26:47 install libbsd0:amd64 <none> 0.9.1-2
2020-08-04 23:26:47 status half-installed libbsd0:amd64 0.9.1-2
2020-08-04 23:26:47 status unpacked libbsd0:amd64 0.9.1-2
2020-08-04 23:26:47 install libedit2:amd64 <none> 3.1-20181209-1
2020-08-04 23:26:47 status half-installed libedit2:amd64 3.1-20181209-1
2020-08-04 23:26:47 status unpacked libedit2:amd64 3.1-20181209-1
2020-08-04 23:26:47 install openssh-client:amd64 <none> 1:7.9p1-10+deb10u2
2020-08-04 23:26:47 status half-installed openssh-client:amd64 1:7.9p1-10+deb10u2
2020-08-04 23:26:47 status unpacked openssh-client:amd64 1:7.9p1-10+deb10u2
2020-08-04 23:26:47 install ucf:all <none> 3.0038+nmu1
2020-08-04 23:26:47 status half-installed ucf:all 3.0038+nmu1
2020-08-04 23:26:47 status unpacked ucf:all 3.0038+nmu1
2020-08-04 23:26:48 install libcurl3-gnutls:amd64 <none> 7.64.0-4+deb10u1
2020-08-04 23:26:48 status half-installed libcurl3-gnutls:amd64 7.64.0-4+deb10u1
2020-08-04 23:26:48 status unpacked libcurl3-gnutls:amd64 7.64.0-4+deb10u1
2020-08-04 23:26:48 install liberror-perl:all <none> 0.17027-2
2020-08-04 23:26:48 status half-installed liberror-perl:all 0.17027-2
2020-08-04 23:26:48 status unpacked liberror-perl:all 0.17027-2
2020-08-04 23:26:48 install git-man:all <none> 1:2.20.1-2+deb10u3
2020-08-04 23:26:48 status half-installed git-man:all 1:2.20.1-2+deb10u3
2020-08-04 23:26:48 status unpacked git-man:all 1:2.20.1-2+deb10u3
2020-08-04 23:26:48 install git:amd64 <none> 1:2.20.1-2+deb10u3
2020-08-04 23:26:48 status half-installed git:amd64 1:2.20.1-2+deb10u3
2020-08-04 23:26:48 status unpacked git:amd64 1:2.20.1-2+deb10u3
2020-08-04 23:26:48 install libapr1:amd64 <none> 1.6.5-1+b1
2020-08-04 23:26:48 status half-installed libapr1:amd64 1.6.5-1+b1
2020-08-04 23:26:48 status unpacked libapr1:amd64 1.6.5-1+b1
2020-08-04 23:26:48 install libaprutil1:amd64 <none> 1.6.1-4
2020-08-04 23:26:48 status half-installed libaprutil1:amd64 1.6.1-4
2020-08-04 23:26:48 status unpacked libaprutil1:amd64 1.6.1-4
2020-08-04 23:26:48 install libserf-1-1:amd64 <none> 1.3.9-7+b10
2020-08-04 23:26:48 status half-installed libserf-1-1:amd64 1.3.9-7+b10
2020-08-04 23:26:49 status unpacked libserf-1-1:amd64 1.3.9-7+b10
2020-08-04 23:26:49 install libutf8proc2:amd64 <none> 2.3.0-1
2020-08-04 23:26:49 status half-installed libutf8proc2:amd64 2.3.0-1
2020-08-04 23:26:49 status unpacked libutf8proc2:amd64 2.3.0-1
2020-08-04 23:26:49 install libsvn1:amd64 <none> 1.10.4-1+deb10u1
2020-08-04 23:26:49 status half-installed libsvn1:amd64 1.10.4-1+deb10u1
2020-08-04 23:26:49 status unpacked libsvn1:amd64 1.10.4-1+deb10u1
2020-08-04 23:26:49 install mercurial-common:all <none> 4.8.2-1+deb10u1
2020-08-04 23:26:49 status half-installed mercurial-common:all 4.8.2-1+deb10u1
2020-08-04 23:26:49 status unpacked mercurial-common:all 4.8.2-1+deb10u1
2020-08-04 23:26:49 install mercurial:amd64 <none> 4.8.2-1+deb10u1
2020-08-04 23:26:49 status half-installed mercurial:amd64 4.8.2-1+deb10u1
2020-08-04 23:26:49 status unpacked mercurial:amd64 4.8.2-1+deb10u1
2020-08-04 23:26:49 install subversion:amd64 <none> 1.10.4-1+deb10u1
2020-08-04 23:26:49 status half-installed subversion:amd64 1.10.4-1+deb10u1
2020-08-04 23:26:49 status unpacked subversion:amd64 1.10.4-1+deb10u1
2020-08-04 23:26:49 startup packages configure
2020-08-04 23:26:49 configure perl-modules-5.28:all 5.28.1-6+deb10u1 <none>
2020-08-04 23:26:49 status unpacked perl-modules-5.28:all 5.28.1-6+deb10u1
2020-08-04 23:26:49 status half-configured perl-modules-5.28:all 5.28.1-6+deb10u1
2020-08-04 23:26:49 status installed perl-modules-5.28:all 5.28.1-6+deb10u1
2020-08-04 23:26:49 configure libexpat1:amd64 2.2.6-2+deb10u1 <none>
2020-08-04 23:26:49 status unpacked libexpat1:amd64 2.2.6-2+deb10u1
2020-08-04 23:26:49 status half-configured libexpat1:amd64 2.2.6-2+deb10u1
2020-08-04 23:26:49 status installed libexpat1:amd64 2.2.6-2+deb10u1
2020-08-04 23:26:49 configure mime-support:all 3.62 <none>
2020-08-04 23:26:49 status unpacked mime-support:all 3.62
2020-08-04 23:26:49 status half-configured mime-support:all 3.62
2020-08-04 23:26:49 status installed mime-support:all 3.62
2020-08-04 23:26:49 configure libprocps7:amd64 2:3.3.15-2 <none>
2020-08-04 23:26:49 status unpacked libprocps7:amd64 2:3.3.15-2
2020-08-04 23:26:49 status half-configured libprocps7:amd64 2:3.3.15-2
2020-08-04 23:26:49 status installed libprocps7:amd64 2:3.3.15-2
2020-08-04 23:26:49 configure libutf8proc2:amd64 2.3.0-1 <none>
2020-08-04 23:26:49 status unpacked libutf8proc2:amd64 2.3.0-1
2020-08-04 23:26:49 status half-configured libutf8proc2:amd64 2.3.0-1
2020-08-04 23:26:49 status installed libutf8proc2:amd64 2.3.0-1
2020-08-04 23:26:49 configure libapr1:amd64 1.6.5-1+b1 <none>
2020-08-04 23:26:49 status unpacked libapr1:amd64 1.6.5-1+b1
2020-08-04 23:26:49 status half-configured libapr1:amd64 1.6.5-1+b1
2020-08-04 23:26:49 status installed libapr1:amd64 1.6.5-1+b1
2020-08-04 23:26:49 configure libcurl3-gnutls:amd64 7.64.0-4+deb10u1 <none>
2020-08-04 23:26:49 status unpacked libcurl3-gnutls:amd64 7.64.0-4+deb10u1
2020-08-04 23:26:49 status half-configured libcurl3-gnutls:amd64 7.64.0-4+deb10u1
2020-08-04 23:26:49 status installed libcurl3-gnutls:amd64 7.64.0-4+deb10u1
2020-08-04 23:26:49 configure libpython2.7-stdlib:amd64 2.7.16-2+deb10u1 <none>
2020-08-04 23:26:49 status unpacked libpython2.7-stdlib:amd64 2.7.16-2+deb10u1
2020-08-04 23:26:49 status half-configured libpython2.7-stdlib:amd64 2.7.16-2+deb10u1
2020-08-04 23:26:49 status installed libpython2.7-stdlib:amd64 2.7.16-2+deb10u1
2020-08-04 23:26:49 configure libncurses6:amd64 6.1+20181013-2+deb10u2 <none>
2020-08-04 23:26:49 status unpacked libncurses6:amd64 6.1+20181013-2+deb10u2
2020-08-04 23:26:49 status half-configured libncurses6:amd64 6.1+20181013-2+deb10u2
2020-08-04 23:26:49 status installed libncurses6:amd64 6.1+20181013-2+deb10u2
2020-08-04 23:26:49 configure sensible-utils:all 0.0.12 <none>
2020-08-04 23:26:49 status unpacked sensible-utils:all 0.0.12
2020-08-04 23:26:49 status half-configured sensible-utils:all 0.0.12
2020-08-04 23:26:49 status installed sensible-utils:all 0.0.12
2020-08-04 23:26:49 configure procps:amd64 2:3.3.15-2 <none>
2020-08-04 23:26:49 status unpacked procps:amd64 2:3.3.15-2
2020-08-04 23:26:49 status half-configured procps:amd64 2:3.3.15-2
2020-08-04 23:26:49 status installed procps:amd64 2:3.3.15-2
2020-08-04 23:26:49 configure git-man:all 1:2.20.1-2+deb10u3 <none>
2020-08-04 23:26:49 status unpacked git-man:all 1:2.20.1-2+deb10u3
2020-08-04 23:26:49 status half-configured git-man:all 1:2.20.1-2+deb10u3
2020-08-04 23:26:49 status installed git-man:all 1:2.20.1-2+deb10u3
2020-08-04 23:26:49 configure libbsd0:amd64 0.9.1-2 <none>
2020-08-04 23:26:49 status unpacked libbsd0:amd64 0.9.1-2
2020-08-04 23:26:49 status half-configured libbsd0:amd64 0.9.1-2
2020-08-04 23:26:49 status installed libbsd0:amd64 0.9.1-2
2020-08-04 23:26:49 configure libgdbm6:amd64 1.18.1-4 <none>
2020-08-04 23:26:49 status unpacked libgdbm6:amd64 1.18.1-4
2020-08-04 23:26:49 status half-configured libgdbm6:amd64 1.18.1-4
2020-08-04 23:26:49 status installed libgdbm6:amd64 1.18.1-4
2020-08-04 23:26:49 configure libaprutil1:amd64 1.6.1-4 <none>
2020-08-04 23:26:49 status unpacked libaprutil1:amd64 1.6.1-4
2020-08-04 23:26:49 status half-configured libaprutil1:amd64 1.6.1-4
2020-08-04 23:26:49 status installed libaprutil1:amd64 1.6.1-4
2020-08-04 23:26:49 configure python2.7:amd64 2.7.16-2+deb10u1 <none>
2020-08-04 23:26:49 status unpacked python2.7:amd64 2.7.16-2+deb10u1
2020-08-04 23:26:49 status half-configured python2.7:amd64 2.7.16-2+deb10u1
2020-08-04 23:26:50 status installed python2.7:amd64 2.7.16-2+deb10u1
2020-08-04 23:26:50 configure libpython2-stdlib:amd64 2.7.16-1 <none>
2020-08-04 23:26:50 status unpacked libpython2-stdlib:amd64 2.7.16-1
2020-08-04 23:26:50 status half-configured libpython2-stdlib:amd64 2.7.16-1
2020-08-04 23:26:50 status installed libpython2-stdlib:amd64 2.7.16-1
2020-08-04 23:26:50 configure libedit2:amd64 3.1-20181209-1 <none>
2020-08-04 23:26:50 status unpacked libedit2:amd64 3.1-20181209-1
2020-08-04 23:26:50 status half-configured libedit2:amd64 3.1-20181209-1
2020-08-04 23:26:50 status installed libedit2:amd64 3.1-20181209-1
2020-08-04 23:26:50 configure libserf-1-1:amd64 1.3.9-7+b10 <none>
2020-08-04 23:26:50 status unpacked libserf-1-1:amd64 1.3.9-7+b10
2020-08-04 23:26:50 status half-configured libserf-1-1:amd64 1.3.9-7+b10
2020-08-04 23:26:50 status installed libserf-1-1:amd64 1.3.9-7+b10
2020-08-04 23:26:50 configure python2:amd64 2.7.16-1 <none>
2020-08-04 23:26:50 status unpacked python2:amd64 2.7.16-1
2020-08-04 23:26:50 status half-configured python2:amd64 2.7.16-1
2020-08-04 23:26:50 status installed python2:amd64 2.7.16-1
2020-08-04 23:26:50 configure libpython-stdlib:amd64 2.7.16-1 <none>
2020-08-04 23:26:50 status unpacked libpython-stdlib:amd64 2.7.16-1
2020-08-04 23:26:50 status half-configured libpython-stdlib:amd64 2.7.16-1
2020-08-04 23:26:50 status installed libpython-stdlib:amd64 2.7.16-1
2020-08-04 23:26:50 configure libgdbm-compat4:amd64 1.18.1-4 <none>
2020-08-04 23:26:50 status unpacked libgdbm-compat4:amd64 1.18.1-4
2020-08-04 23:26:50 status half-configured libgdbm-compat4:amd64 1.18.1-4
2020-08-04 23:26:50 status installed libgdbm-compat4:amd64 1.18.1-4
2020-08-04 23:26:50 configure ucf:all 3.0038+nmu1 <none>
2020-08-04 23:26:50 status unpacked ucf:all 3.0038+nmu1
2020-08-04 23:26:50 status half-configured ucf:all 3.0038+nmu1
2020-08-04 23:26:50 status installed ucf:all 3.0038+nmu1
2020-08-04 23:26:50 configure libperl5.28:amd64 5.28.1-6+deb10u1 <none>
2020-08-04 23:26:50 status unpacked libperl5.28:amd64 5.28.1-6+deb10u1
2020-08-04 23:26:50 status half-configured libperl5.28:amd64 5.28.1-6+deb10u1
2020-08-04 23:26:50 status installed libperl5.28:amd64 5.28.1-6+deb10u1
2020-08-04 23:26:50 configure libsvn1:amd64 1.10.4-1+deb10u1 <none>
2020-08-04 23:26:50 status unpacked libsvn1:amd64 1.10.4-1+deb10u1
2020-08-04 23:26:50 status half-configured libsvn1:amd64 1.10.4-1+deb10u1
2020-08-04 23:26:50 status installed libsvn1:amd64 1.10.4-1+deb10u1
2020-08-04 23:26:50 configure python:amd64 2.7.16-1 <none>
2020-08-04 23:26:50 status unpacked python:amd64 2.7.16-1
2020-08-04 23:26:50 status half-configured python:amd64 2.7.16-1
2020-08-04 23:26:50 status installed python:amd64 2.7.16-1
2020-08-04 23:26:50 configure mercurial-common:all 4.8.2-1+deb10u1 <none>
2020-08-04 23:26:50 status unpacked mercurial-common:all 4.8.2-1+deb10u1
2020-08-04 23:26:50 status half-configured mercurial-common:all 4.8.2-1+deb10u1
2020-08-04 23:26:52 status installed mercurial-common:all 4.8.2-1+deb10u1
2020-08-04 23:26:52 configure openssh-client:amd64 1:7.9p1-10+deb10u2 <none>
2020-08-04 23:26:52 status unpacked openssh-client:amd64 1:7.9p1-10+deb10u2
2020-08-04 23:26:52 status half-configured openssh-client:amd64 1:7.9p1-10+deb10u2
2020-08-04 23:26:52 status installed openssh-client:amd64 1:7.9p1-10+deb10u2
2020-08-04 23:26:52 configure subversion:amd64 1.10.4-1+deb10u1 <none>
2020-08-04 23:26:52 status unpacked subversion:amd64 1.10.4-1+deb10u1
2020-08-04 23:26:52 status half-configured subversion:amd64 1.10.4-1+deb10u1
2020-08-04 23:26:52 status installed subversion:amd64 1.10.4-1+deb10u1
2020-08-04 23:26:52 configure perl:amd64 5.28.1-6+deb10u1 <none>
2020-08-04 23:26:52 status unpacked perl:amd64 5.28.1-6+deb10u1
2020-08-04 23:26:52 status half-configured perl:amd64 5.28.1-6+deb10u1
2020-08-04 23:26:52 status installed perl:amd64 5.28.1-6+deb10u1
2020-08-04 23:26:52 configure mercurial:amd64 4.8.2-1+deb10u1 <none>
2020-08-04 23:26:52 status unpacked mercurial:amd64 4.8.2-1+deb10u1
2020-08-04 23:26:52 status half-configured mercurial:amd64 4.8.2-1+deb10u1
2020-08-04 23:26:52 status installed mercurial:amd64 4.8.2-1+deb10u1
2020-08-04 23:26:52 configure liberror-perl:all 0.17027-2 <none>
2020-08-04 23:26:52 status unpacked liberror-perl:all 0.17027-2
2020-08-04 23:26:52 status half-configured liberror-perl:all 0.17027-2
2020-08-04 23:26:52 status installed liberror-perl:all 0.17027-2
2020-08-04 23:26:52 configure git:amd64 1:2.20.1-2+deb10u3 <none>
2020-08-04 23:26:52 status unpacked git:amd64 1:2.20.1-2+deb10u3
2020-08-04 23:26:52 status half-configured git:amd64 1:2.20.1-2+deb10u3
2020-08-04 23:26:52 status installed git:amd64 1:2.20.1-2+deb10u3
2020-08-04 23:26:52 trigproc libc-bin:amd64 2.28-10 <none>
2020-08-04 23:26:52 status half-configured libc-bin:amd64 2.28-10
2020-08-04 23:26:52 status installed libc-bin:amd64 2.28-10
2020-08-05 10:31:02 startup archives unpack
2020-08-05 10:31:02 install binutils-common:amd64 <none> 2.31.1-16
2020-08-05 10:31:02 status half-installed binutils-common:amd64 2.31.1-16
2020-08-05 10:31:02 status unpacked binutils-common:amd64 2.31.1-16
2020-08-05 10:31:02 install libbinutils:amd64 <none> 2.31.1-16
2020-08-05 10:31:02 status triggers-pending libc-bin:amd64 2.28-10
2020-08-05 10:31:02 status half-installed libbinutils:amd64 2.31.1-16
2020-08-05 10:31:02 status unpacked libbinutils:amd64 2.31.1-16
2020-08-05 10:31:02 install binutils-x86-64-linux-gnu:amd64 <none> 2.31.1-16
2020-08-05 10:31:02 status half-installed binutils-x86-64-linux-gnu:amd64 2.31.1-16
2020-08-05 10:31:02 status unpacked binutils-x86-64-linux-gnu:amd64 2.31.1-16
2020-08-05 10:31:02 install binutils:amd64 <none> 2.31.1-16
2020-08-05 10:31:02 status half-installed binutils:amd64 2.31.1-16
2020-08-05 10:31:02 status unpacked binutils:amd64 2.31.1-16
2020-08-05 10:31:02 install libisl19:amd64 <none> 0.20-2
2020-08-05 10:31:02 status half-installed libisl19:amd64 0.20-2
2020-08-05 10:31:03 status unpacked libisl19:amd64 0.20-2
2020-08-05 10:31:03 install libmpfr6:amd64 <none> 4.0.2-1
2020-08-05 10:31:03 status half-installed libmpfr6:amd64 4.0.2-1
2020-08-05 10:31:03 status unpacked libmpfr6:amd64 4.0.2-1
2020-08-05 10:31:03 install libmpc3:amd64 <none> 1.1.0-1
2020-08-05 10:31:03 status half-installed libmpc3:amd64 1.1.0-1
2020-08-05 10:31:03 status unpacked libmpc3:amd64 1.1.0-1
2020-08-05 10:31:03 install cpp-8:amd64 <none> 8.3.0-6
2020-08-05 10:31:03 status half-installed cpp-8:amd64 8.3.0-6
2020-08-05 10:31:04 status unpacked cpp-8:amd64 8.3.0-6
2020-08-05 10:31:04 install cpp:amd64 <none> 4:8.3.0-1
2020-08-05 10:31:04 status half-installed cpp:amd64 4:8.3.0-1
2020-08-05 10:31:04 status unpacked cpp:amd64 4:8.3.0-1
2020-08-05 10:31:04 install libcc1-0:amd64 <none> 8.3.0-6
2020-08-05 10:31:04 status half-installed libcc1-0:amd64 8.3.0-6
2020-08-05 10:31:04 status unpacked libcc1-0:amd64 8.3.0-6
2020-08-05 10:31:04 install libgomp1:amd64 <none> 8.3.0-6
2020-08-05 10:31:04 status half-installed libgomp1:amd64 8.3.0-6
2020-08-05 10:31:04 status unpacked libgomp1:amd64 8.3.0-6
2020-08-05 10:31:04 install libitm1:amd64 <none> 8.3.0-6
2020-08-05 10:31:04 status half-installed libitm1:amd64 8.3.0-6
2020-08-05 10:31:04 status unpacked libitm1:amd64 8.3.0-6
2020-08-05 10:31:04 install libatomic1:amd64 <none> 8.3.0-6
2020-08-05 10:31:04 status half-installed libatomic1:amd64 8.3.0-6
2020-08-05 10:31:04 status unpacked libatomic1:amd64 8.3.0-6
2020-08-05 10:31:04 install libasan5:amd64 <none> 8.3.0-6
2020-08-05 10:31:04 status half-installed libasan5:amd64 8.3.0-6
2020-08-05 10:31:04 status unpacked libasan5:amd64 8.3.0-6
2020-08-05 10:31:04 install liblsan0:amd64 <none> 8.3.0-6
2020-08-05 10:31:04 status half-installed liblsan0:amd64 8.3.0-6
2020-08-05 10:31:04 status unpacked liblsan0:amd64 8.3.0-6
2020-08-05 10:31:04 install libtsan0:amd64 <none> 8.3.0-6
2020-08-05 10:31:04 status half-installed libtsan0:amd64 8.3.0-6
2020-08-05 10:31:04 status unpacked libtsan0:amd64 8.3.0-6
2020-08-05 10:31:04 install libubsan1:amd64 <none> 8.3.0-6
2020-08-05 10:31:04 status half-installed libubsan1:amd64 8.3.0-6
2020-08-05 10:31:04 status unpacked libubsan1:amd64 8.3.0-6
2020-08-05 10:31:04 install libmpx2:amd64 <none> 8.3.0-6
2020-08-05 10:31:04 status half-installed libmpx2:amd64 8.3.0-6
2020-08-05 10:31:04 status unpacked libmpx2:amd64 8.3.0-6
2020-08-05 10:31:04 install libquadmath0:amd64 <none> 8.3.0-6
2020-08-05 10:31:04 status half-installed libquadmath0:amd64 8.3.0-6
2020-08-05 10:31:04 status unpacked libquadmath0:amd64 8.3.0-6
2020-08-05 10:31:04 install libgcc-8-dev:amd64 <none> 8.3.0-6
2020-08-05 10:31:04 status half-installed libgcc-8-dev:amd64 8.3.0-6
2020-08-05 10:31:04 status unpacked libgcc-8-dev:amd64 8.3.0-6
2020-08-05 10:31:04 install gcc-8:amd64 <none> 8.3.0-6
2020-08-05 10:31:04 status half-installed gcc-8:amd64 8.3.0-6
2020-08-05 10:31:05 status unpacked gcc-8:amd64 8.3.0-6
2020-08-05 10:31:05 install gcc:amd64 <none> 4:8.3.0-1
2020-08-05 10:31:05 status half-installed gcc:amd64 4:8.3.0-1
2020-08-05 10:31:05 status unpacked gcc:amd64 4:8.3.0-1
2020-08-05 10:31:05 install libc-dev-bin:amd64 <none> 2.28-10
2020-08-05 10:31:05 status half-installed libc-dev-bin:amd64 2.28-10
2020-08-05 10:31:05 status unpacked libc-dev-bin:amd64 2.28-10
2020-08-05 10:31:05 install linux-libc-dev:amd64 <none> 4.19.132-1
2020-08-05 10:31:05 status half-installed linux-libc-dev:amd64 4.19.132-1
2020-08-05 10:31:05 status unpacked linux-libc-dev:amd64 4.19.132-1
2020-08-05 10:31:06 install libc6-dev:amd64 <none> 2.28-10
2020-08-05 10:31:06 status half-installed libc6-dev:amd64 2.28-10
2020-08-05 10:31:06 status unpacked libc6-dev:amd64 2.28-10
2020-08-05 10:31:06 install libstdc++-8-dev:amd64 <none> 8.3.0-6
2020-08-05 10:31:06 status half-installed libstdc++-8-dev:amd64 8.3.0-6
2020-08-05 10:31:06 status unpacked libstdc++-8-dev:amd64 8.3.0-6
2020-08-05 10:31:06 install g++-8:amd64 <none> 8.3.0-6
2020-08-05 10:31:06 status half-installed g++-8:amd64 8.3.0-6
2020-08-05 10:31:07 status unpacked g++-8:amd64 8.3.0-6
2020-08-05 10:31:07 install g++:amd64 <none> 4:8.3.0-1
2020-08-05 10:31:07 status half-installed g++:amd64 4:8.3.0-1
2020-08-05 10:31:07 status unpacked g++:amd64 4:8.3.0-1
2020-08-05 10:31:07 install libdpkg-perl:all <none> 1.19.7
2020-08-05 10:31:07 status half-installed libdpkg-perl:all 1.19.7
2020-08-05 10:31:07 status unpacked libdpkg-perl:all 1.19.7
2020-08-05 10:31:07 install libglib2.0-0:amd64 <none> 2.58.3-2+deb10u2
2020-08-05 10:31:07 status half-installed libglib2.0-0:amd64 2.58.3-2+deb10u2
2020-08-05 10:31:07 status unpacked libglib2.0-0:amd64 2.58.3-2+deb10u2
2020-08-05 10:31:07 install make:amd64 <none> 4.2.1-1.2
2020-08-05 10:31:07 status half-installed make:amd64 4.2.1-1.2
2020-08-05 10:31:07 status unpacked make:amd64 4.2.1-1.2
2020-08-05 10:31:07 install pkg-config:amd64 <none> 0.29-6
2020-08-05 10:31:07 status half-installed pkg-config:amd64 0.29-6
2020-08-05 10:31:07 status unpacked pkg-config:amd64 0.29-6
2020-08-05 10:31:07 startup packages configure
2020-08-05 10:31:07 configure libglib2.0-0:amd64 2.58.3-2+deb10u2 <none>
2020-08-05 10:31:07 status unpacked libglib2.0-0:amd64 2.58.3-2+deb10u2
2020-08-05 10:31:08 status half-configured libglib2.0-0:amd64 2.58.3-2+deb10u2
2020-08-05 10:31:08 status installed libglib2.0-0:amd64 2.58.3-2+deb10u2
2020-08-05 10:31:08 configure binutils-common:amd64 2.31.1-16 <none>
2020-08-05 10:31:08 status unpacked binutils-common:amd64 2.31.1-16
2020-08-05 10:31:08 status half-configured binutils-common:amd64 2.31.1-16
2020-08-05 10:31:08 status installed binutils-common:amd64 2.31.1-16
2020-08-05 10:31:08 configure linux-libc-dev:amd64 4.19.132-1 <none>
2020-08-05 10:31:08 status unpacked linux-libc-dev:amd64 4.19.132-1
2020-08-05 10:31:08 status half-configured linux-libc-dev:amd64 4.19.132-1
2020-08-05 10:31:08 status installed linux-libc-dev:amd64 4.19.132-1
2020-08-05 10:31:08 configure libgomp1:amd64 8.3.0-6 <none>
2020-08-05 10:31:08 status unpacked libgomp1:amd64 8.3.0-6
2020-08-05 10:31:08 status half-configured libgomp1:amd64 8.3.0-6
2020-08-05 10:31:08 status installed libgomp1:amd64 8.3.0-6
2020-08-05 10:31:08 configure libasan5:amd64 8.3.0-6 <none>
2020-08-05 10:31:08 status unpacked libasan5:amd64 8.3.0-6
2020-08-05 10:31:08 status half-configured libasan5:amd64 8.3.0-6
2020-08-05 10:31:08 status installed libasan5:amd64 8.3.0-6
2020-08-05 10:31:08 configure make:amd64 4.2.1-1.2 <none>
2020-08-05 10:31:08 status unpacked make:amd64 4.2.1-1.2
2020-08-05 10:31:08 status half-configured make:amd64 4.2.1-1.2
2020-08-05 10:31:08 status installed make:amd64 4.2.1-1.2
2020-08-05 10:31:08 configure libmpfr6:amd64 4.0.2-1 <none>
2020-08-05 10:31:08 status unpacked libmpfr6:amd64 4.0.2-1
2020-08-05 10:31:08 status half-configured libmpfr6:amd64 4.0.2-1
2020-08-05 10:31:08 status installed libmpfr6:amd64 4.0.2-1
2020-08-05 10:31:08 configure libquadmath0:amd64 8.3.0-6 <none>
2020-08-05 10:31:08 status unpacked libquadmath0:amd64 8.3.0-6
2020-08-05 10:31:08 status half-configured libquadmath0:amd64 8.3.0-6
2020-08-05 10:31:08 status installed libquadmath0:amd64 8.3.0-6
2020-08-05 10:31:08 configure libmpc3:amd64 1.1.0-1 <none>
2020-08-05 10:31:08 status unpacked libmpc3:amd64 1.1.0-1
2020-08-05 10:31:08 status half-configured libmpc3:amd64 1.1.0-1
2020-08-05 10:31:08 status installed libmpc3:amd64 1.1.0-1
2020-08-05 10:31:08 configure libatomic1:amd64 8.3.0-6 <none>
2020-08-05 10:31:08 status unpacked libatomic1:amd64 8.3.0-6
2020-08-05 10:31:08 status half-configured libatomic1:amd64 8.3.0-6
2020-08-05 10:31:08 status installed libatomic1:amd64 8.3.0-6
2020-08-05 10:31:08 configure libdpkg-perl:all 1.19.7 <none>
2020-08-05 10:31:08 status unpacked libdpkg-perl:all 1.19.7
2020-08-05 10:31:08 status half-configured libdpkg-perl:all 1.19.7
2020-08-05 10:31:08 status installed libdpkg-perl:all 1.19.7
2020-08-05 10:31:08 configure libmpx2:amd64 8.3.0-6 <none>
2020-08-05 10:31:08 status unpacked libmpx2:amd64 8.3.0-6
2020-08-05 10:31:08 status half-configured libmpx2:amd64 8.3.0-6
2020-08-05 10:31:08 status installed libmpx2:amd64 8.3.0-6
2020-08-05 10:31:08 configure libubsan1:amd64 8.3.0-6 <none>
2020-08-05 10:31:08 status unpacked libubsan1:amd64 8.3.0-6
2020-08-05 10:31:08 status half-configured libubsan1:amd64 8.3.0-6
2020-08-05 10:31:08 status installed libubsan1:amd64 8.3.0-6
2020-08-05 10:31:08 configure libisl19:amd64 0.20-2 <none>
2020-08-05 10:31:08 status unpacked libisl19:amd64 0.20-2
2020-08-05 10:31:08 status half-configured libisl19:amd64 0.20-2
2020-08-05 10:31:08 status installed libisl19:amd64 0.20-2
2020-08-05 10:31:08 configure libbinutils:amd64 2.31.1-16 <none>
2020-08-05 10:31:08 status unpacked libbinutils:amd64 2.31.1-16
2020-08-05 10:31:08 status half-configured libbinutils:amd64 2.31.1-16
2020-08-05 10:31:08 status installed libbinutils:amd64 2.31.1-16
2020-08-05 10:31:08 configure cpp-8:amd64 8.3.0-6 <none>
2020-08-05 10:31:08 status unpacked cpp-8:amd64 8.3.0-6
2020-08-05 10:31:08 status half-configured cpp-8:amd64 8.3.0-6
2020-08-05 10:31:08 status installed cpp-8:amd64 8.3.0-6
2020-08-05 10:31:08 configure libc-dev-bin:amd64 2.28-10 <none>
2020-08-05 10:31:08 status unpacked libc-dev-bin:amd64 2.28-10
2020-08-05 10:31:08 status half-configured libc-dev-bin:amd64 2.28-10
2020-08-05 10:31:08 status installed libc-dev-bin:amd64 2.28-10
2020-08-05 10:31:08 configure libcc1-0:amd64 8.3.0-6 <none>
2020-08-05 10:31:08 status unpacked libcc1-0:amd64 8.3.0-6
2020-08-05 10:31:08 status half-configured libcc1-0:amd64 8.3.0-6
2020-08-05 10:31:08 status installed libcc1-0:amd64 8.3.0-6
2020-08-05 10:31:08 configure liblsan0:amd64 8.3.0-6 <none>
